id_i,id_j,len_i,len_j,score_raw,sss,identity,aligned_len,dataset,hog_id
CELGA01893,MYCTF01666,395,393,843.0,0.4254352763058289,0.4883116883116883,385,act,E0995474
CELGA01893,RHOE403256,395,394,846.0,0.4287886467308667,0.461734693877551,392,act,E0995474
CELGA01893,RHOH102346,395,394,883.0,0.4470886075949367,0.5052083333333334,384,act,E0995474
CELGA01893,NAKMY03808,395,390,905.0,0.46350832266325226,0.480719794344473,389,act,E0995474
CELGA01893,ACTMD05277,395,394,957.0,0.4877675840978593,0.5229591836734694,392,act,E0995474
CELGA01893,AMYMS06945,395,403,942.5,0.47195793690535803,0.5153846153846153,390,act,E0995474
CELGA01893,AMYMU05920,395,403,942.5,0.47195793690535803,0.5153846153846153,390,act,E0995474
CELGA01893,LENAE06798,395,394,943.0,0.4805095541401274,0.5076530612244898,392,act,E0995474
CELGA01893,SACEN05087,395,394,867.0,0.4407727503812913,0.46683673469387754,392,act,E0995474
CELGA01893,CATAD05323,395,398,1195.0,0.5998995983935743,0.6538461538461539,390,act,E0995474
CELGA01893,NOCDD02981,395,404,1240.5,0.6185489902767389,0.6581632653061225,392,act,E0995474
INTC701520,ACTM406083,393,395,1138.0,0.5773718924403856,0.5820512820512821,390,act,E0995474
INTC701520,MICAI02372,393,392,1177.5,0.5992366412213741,0.5974358974358974,390,act,E0995474
INTC701520,MICS304953,393,392,1151.5,0.5858560162808446,0.5846153846153846,390,act,E0995474
INTC701520,CORA701302,393,394,553.5,0.27835051546391754,0.36243386243386244,378,act,E0995474
INTC701520,CORD301166,393,401,613.5,0.3078273958855996,0.38046272493573263,389,act,E0995474
INTC701520,CORDJ01074,393,401,613.5,0.3078273958855996,0.38046272493573263,389,act,E0995474
INTC701520,CORDK01071,393,397,619.5,0.312484237074401,0.3856041131105398,389,act,E0995474
INTC701520,CORDL01084,393,401,617.5,0.3098344204716508,0.3856041131105398,389,act,E0995474
INTC701520,CORDV01045,393,397,619.5,0.312484237074401,0.3856041131105398,389,act,E0995474
INTC701520,CORPF00969,393,397,645.5,0.324861600402617,0.39690721649484534,388,act,E0995474
INTC701520,CORU701087,393,396,568.0,0.2862903225806452,0.3586387434554974,382,act,E0995474
INTC701520,HOYSD01517,393,398,751.0,0.3806386213887481,0.44587628865979384,388,act,E0995474
INTC701520,MYCA102884,393,393,781.0,0.39424533064109035,0.4461538461538462,390,act,E0995474
INTC701520,MYCCU01653,393,394,836.5,0.4246192893401015,0.4730077120822622,389,act,E0995474
INTC701520,MYCKA04796,393,393,795.0,0.402226157348849,0.4536082474226804,388,act,E0995474
INTC701520,MYCLB01347,393,393,799.0,0.4040455120101138,0.4573643410852713,387,act,E0995474
INTC701520,MYCSH03565,393,393,774.0,0.39041614123581336,0.45219638242894056,387,act,E0995474
INTC701520,MYCSD01842,393,393,785.0,0.3979721166032953,0.4583333333333333,384,act,E0995474
INTC701520,MYCS203523,393,398,818.0,0.4126103404791929,0.45897435897435895,390,act,E0995474
INTC701520,MYCBO03401,393,393,778.0,0.39362509486465974,0.44329896907216493,388,act,E0995474
INTC701520,MYCBT01697,393,393,778.0,0.39362509486465974,0.44329896907216493,388,act,E0995474
INTC701520,MYCCP01689,393,393,780.0,0.39473684210526316,0.44329896907216493,388,act,E0995474
INTC701520,MYCTF01666,393,393,778.0,0.39362509486465974,0.44329896907216493,388,act,E0995474
INTC701520,RHOE403256,393,394,820.5,0.4169207317073171,0.4587628865979381,388,act,E0995474
INTC701520,RHOH102346,393,394,815.5,0.41395939086294414,0.46649484536082475,388,act,E0995474
INTC701520,NAKMY03808,393,390,800.0,0.41078305519897307,0.4190231362467866,389,act,E0995474
INTC701520,ACTMD05277,393,394,849.5,0.43408277976494636,0.4791666666666667,384,act,E0995474
INTC701520,AMYMS06945,393,403,877.0,0.4402610441767068,0.46153846153846156,390,act,E0995474
INTC701520,AMYMU05920,393,403,877.0,0.4402610441767068,0.46153846153846156,390,act,E0995474
INTC701520,LENAE06798,393,394,888.5,0.45389527458492973,0.47150259067357514,386,act,E0995474
INTC701520,SACEN05087,393,394,885.5,0.45132517838939856,0.47435897435897434,390,act,E0995474
INTC701520,CATAD05323,393,398,1140.0,0.5737292400603925,0.5877862595419847,393,act,E0995474
INTC701520,NOCDD02981,393,404,1243.0,0.6213446638340415,0.6470588235294118,391,act,E0995474
ACTM406083,MICAI02372,395,392,1657.0,0.8428280773143438,0.8392857142857143,392,act,E0995474
ACTM406083,MICS304953,395,392,1678.0,0.8532926519196542,0.8494897959183674,392,act,E0995474
ACTM406083,CORA701302,395,394,563.5,0.2832369942196532,0.35142118863049093,387,act,E0995474
ACTM406083,CORD301166,395,401,616.0,0.30892678034102306,0.37595907928388744,391,act,E0995474
ACTM406083,CORDJ01074,395,401,616.0,0.30892678034102306,0.37595907928388744,391,act,E0995474
ACTM406083,CORDK01071,395,397,619.0,0.31207461557852284,0.39018087855297157,387,act,E0995474
ACTM406083,CORDL01084,395,401,624.0,0.31293881644934807,0.38107416879795397,391,act,E0995474
ACTM406083,CORDV01045,395,397,619.0,0.31207461557852284,0.39018087855297157,387,act,E0995474
ACTM406083,CORPF00969,395,397,632.5,0.318158953722334,0.3865979381443299,388,act,E0995474
ACTM406083,CORU701087,395,396,582.0,0.2931989924433249,0.3524804177545692,383,act,E0995474
ACTM406083,HOYSD01517,395,398,864.0,0.4376899696048632,0.44387755102040816,392,act,E0995474
ACTM406083,MYCA102884,395,393,868.0,0.437941473259334,0.45012787723785164,391,act,E0995474
ACTM406083,MYCCU01653,395,394,869.5,0.44114662607813293,0.46938775510204084,392,act,E0995474
ACTM406083,MYCKA04796,395,393,865.0,0.43742098609355246,0.45268542199488493,391,act,E0995474
ACTM406083,MYCLB01347,395,393,870.0,0.4397270659590599,0.46035805626598464,391,act,E0995474
ACTM406083,MYCSH03565,395,393,869.0,0.4381144441643559,0.45524296675191817,391,act,E0995474
ACTM406083,MYCSD01842,395,393,834.5,0.42285279959462885,0.4573643410852713,387,act,E0995474
ACTM406083,MYCS203523,395,398,871.0,0.4391227627930426,0.4666666666666667,390,act,E0995474
ACTM406083,MYCBO03401,395,393,863.0,0.436409608091024,0.45524296675191817,391,act,E0995474
ACTM406083,MYCBT01697,395,393,863.0,0.436409608091024,0.45524296675191817,391,act,E0995474
ACTM406083,MYCCP01689,395,393,865.0,0.43753161355589276,0.45524296675191817,391,act,E0995474
ACTM406083,MYCTF01666,395,393,863.0,0.436409608091024,0.45524296675191817,391,act,E0995474
ACTM406083,RHOE403256,395,394,889.5,0.4517521584560691,0.46923076923076923,390,act,E0995474
ACTM406083,RHOH102346,395,394,921.5,0.46752917300862507,0.48717948717948717,390,act,E0995474
ACTM406083,NAKMY03808,395,390,971.5,0.4985886579420067,0.4961439588688946,389,act,E0995474
ACTM406083,ACTMD05277,395,394,921.0,0.4703779366700715,0.49743589743589745,390,act,E0995474
ACTM406083,AMYMS06945,395,403,965.5,0.48444555945810336,0.49746192893401014,394,act,E0995474
ACTM406083,AMYMU05920,395,403,965.5,0.48444555945810336,0.49746192893401014,394,act,E0995474
ACTM406083,LENAE06798,395,394,933.5,0.4766402859331121,0.493573264781491,389,act,E0995474
ACTM406083,SACEN05087,395,394,891.5,0.4541518084564442,0.4719387755102041,392,act,E0995474
ACTM406083,CATAD05323,395,398,1183.5,0.5953219315895373,0.5949367088607594,395,act,E0995474
ACTM406083,NOCDD02981,395,404,1157.5,0.5783162628028978,0.5924050632911393,395,act,E0995474
MICAI02372,MICS304953,392,392,1865.0,0.9512879367508289,0.9438775510204082,392,act,E0995474
MICAI02372,CORA701302,392,394,565.0,0.28485001260398285,0.3488372093023256,387,act,E0995474
MICAI02372,CORD301166,392,401,590.0,0.29678068410462777,0.36923076923076925,390,act,E0995474
MICAI02372,CORDJ01074,392,401,590.0,0.29678068410462777,0.36923076923076925,390,act,E0995474
MICAI02372,CORDK01071,392,397,598.5,0.30265486725663715,0.38082901554404147,386,act,E0995474
MICAI02372,CORDL01084,392,401,597.0,0.30030181086519114,0.37435897435897436,390,act,E0995474
MICAI02372,CORDV01045,392,397,598.5,0.30265486725663715,0.38082901554404147,386,act,E0995474
MICAI02372,CORPF00969,392,397,620.0,0.31281533804238143,0.3769230769230769,390,act,E0995474
MICAI02372,CORU701087,392,396,586.5,0.2963617988883274,0.3629242819843342,383,act,E0995474
MICAI02372,HOYSD01517,392,398,855.0,0.4344512195121951,0.4689119170984456,386,act,E0995474
MICAI02372,MYCA102884,392,393,895.0,0.45293522267206476,0.4629156010230179,391,act,E0995474
MICAI02372,MYCCU01653,392,394,904.0,0.46005089058524173,0.4859335038363171,391,act,E0995474
MICAI02372,MYCKA04796,392,393,888.0,0.45041846309916306,0.4652956298200514,389,act,E0995474
MICAI02372,MYCLB01347,392,393,894.0,0.4532319391634981,0.46547314578005117,391,act,E0995474
MICAI02372,MYCSH03565,392,393,879.0,0.44450063211125157,0.46035805626598464,391,act,E0995474
MICAI02372,MYCSD01842,392,393,870.5,0.4424396442185515,0.46770025839793283,387,act,E0995474
MICAI02372,MYCS203523,392,398,893.0,0.4515802781289507,0.47058823529411764,391,act,E0995474
MICAI02372,MYCBO03401,392,393,884.0,0.4483895511032209,0.46547314578005117,391,act,E0995474
MICAI02372,MYCBT01697,392,393,884.0,0.4483895511032209,0.46547314578005117,391,act,E0995474
MICAI02372,MYCCP01689,392,393,886.0,0.44951801116184675,0.46547314578005117,391,act,E0995474
MICAI02372,MYCTF01666,392,393,884.0,0.4483895511032209,0.46547314578005117,391,act,E0995474
MICAI02372,RHOE403256,392,394,895.5,0.45618950585838003,0.46923076923076923,390,act,E0995474
MICAI02372,RHOH102346,392,394,936.5,0.4765903307888041,0.5025906735751295,386,act,E0995474
MICAI02372,NAKMY03808,392,390,978.5,0.5037323037323037,0.4910025706940874,389,act,E0995474
MICAI02372,ACTMD05277,392,394,929.0,0.475922131147541,0.4923469387755102,392,act,E0995474
MICAI02372,AMYMS06945,392,403,976.5,0.4914443885254152,0.5115089514066496,391,act,E0995474
MICAI02372,AMYMU05920,392,403,976.5,0.4914443885254152,0.5115089514066496,391,act,E0995474
MICAI02372,LENAE06798,392,394,971.5,0.4975672215108835,0.5038363171355499,391,act,E0995474
MICAI02372,SACEN05087,392,394,901.5,0.4606540623403168,0.47692307692307695,390,act,E0995474
MICAI02372,CATAD05323,392,398,1216.5,0.613773965691221,0.6224489795918368,392,act,E0995474
MICAI02372,NOCDD02981,392,404,1210.5,0.6066148834878476,0.6256410256410256,390,act,E0995474
MICS304953,CORA701302,392,394,552.0,0.2782258064516129,0.3427835051546392,388,act,E0995474
MICS304953,CORD301166,392,401,583.0,0.2931858184561227,0.3641025641025641,390,act,E0995474
MICS304953,CORDJ01074,392,401,583.0,0.2931858184561227,0.3641025641025641,390,act,E0995474
MICS304953,CORDK01071,392,397,590.0,0.2982810920121335,0.37017994858611825,389,act,E0995474
MICS304953,CORDL01084,392,401,589.0,0.2962031682172492,0.36923076923076925,390,act,E0995474
MICS304953,CORDV01045,392,397,590.0,0.2982810920121335,0.37017994858611825,389,act,E0995474
MICS304953,CORPF00969,392,397,605.0,0.3051702395964691,0.37084398976982097,391,act,E0995474
MICS304953,CORU701087,392,396,571.5,0.2887092700176812,0.3577023498694517,383,act,E0995474
MICS304953,HOYSD01517,392,398,854.5,0.4340868681737364,0.45618556701030927,388,act,E0995474
MICS304953,MYCA102884,392,393,889.0,0.44978497343789525,0.46035805626598464,391,act,E0995474
MICS304953,MYCCU01653,392,394,881.0,0.44823200203510555,0.4731457800511509,391,act,E0995474
MICS304953,MYCKA04796,392,393,881.0,0.44675456389452334,0.4704370179948586,389,act,E0995474
MICS304953,MYCLB01347,392,393,880.0,0.44602128737962493,0.4629156010230179,391,act,E0995474
MICS304953,MYCSH03565,392,393,862.0,0.435793731041456,0.45012787723785164,391,act,E0995474
MICS304953,MYCSD01842,392,393,858.5,0.43622967479674796,0.4625322997416021,387,act,E0995474
MICS304953,MYCS203523,392,398,866.0,0.4378159757330637,0.45524296675191817,391,act,E0995474
MICS304953,MYCBO03401,392,393,878.0,0.44523326572008115,0.46547314578005117,391,act,E0995474
MICS304953,MYCBT01697,392,393,878.0,0.44523326572008115,0.46547314578005117,391,act,E0995474
MICS304953,MYCCP01689,392,393,880.0,0.44636063910727874,0.46547314578005117,391,act,E0995474
MICS304953,MYCTF01666,392,393,878.0,0.44523326572008115,0.46547314578005117,391,act,E0995474
MICS304953,RHOE403256,392,394,881.0,0.44868856633562515,0.4578005115089514,391,act,E0995474
MICS304953,RHOH102346,392,394,920.0,0.4680742813533452,0.48195876288659795,388,act,E0995474
MICS304953,NAKMY03808,392,390,976.5,0.5025733401955739,0.493573264781491,389,act,E0995474
MICS304953,ACTMD05277,392,394,919.0,0.4706786171574904,0.4872448979591837,392,act,E0995474
MICS304953,AMYMS06945,392,403,967.0,0.48654088050314465,0.5102040816326531,392,act,E0995474
MICS304953,AMYMU05920,392,403,967.0,0.48654088050314465,0.5102040816326531,392,act,E0995474
MICS304953,LENAE06798,392,394,959.5,0.49129544290834615,0.5063938618925832,391,act,E0995474
MICS304953,SACEN05087,392,394,886.0,0.45261813537675605,0.4642857142857143,392,act,E0995474
MICS304953,CATAD05323,392,398,1202.5,0.6065573770491803,0.6147959183673469,392,act,E0995474
MICS304953,NOCDD02981,392,404,1205.5,0.6039579158316634,0.6282051282051282,390,act,E0995474
CORA701302,CORD301166,394,401,1274.0,0.6333581904051703,0.6142131979695431,394,act,E0995474
CORA701302,CORDJ01074,394,401,1274.0,0.6333581904051703,0.6142131979695431,394,act,E0995474
CORA701302,CORDK01071,394,397,1284.0,0.6416791604197901,0.6192893401015228,394,act,E0995474
CORA701302,CORDL01084,394,401,1282.0,0.6373353218990803,0.6192893401015228,394,act,E0995474
CORA701302,CORDV01045,394,397,1284.0,0.6416791604197901,0.6192893401015228,394,act,E0995474
CORA701302,CORPF00969,394,397,1295.0,0.6457242582897034,0.631979695431472,394,act,E0995474
CORA701302,CORU701087,394,396,1026.5,0.5126092384519351,0.5370843989769821,391,act,E0995474
CORA701302,HOYSD01517,394,398,767.0,0.38513683153401956,0.43958868894601544,389,act,E0995474
CORA701302,MYCA102884,394,393,747.5,0.3738434608652163,0.4322916666666667,384,act,E0995474
CORA701302,MYCCU01653,394,394,743.0,0.37364847875282875,0.4375,384,act,E0995474
CORA701302,MYCKA04796,394,393,734.5,0.3681704260651629,0.4296875,384,act,E0995474
CORA701302,MYCLB01347,394,393,733.5,0.3674849699398798,0.42337662337662335,385,act,E0995474
CORA701302,MYCSH03565,394,393,769.0,0.3843078460769615,0.4308093994778068,383,act,E0995474
CORA701302,MYCSD01842,394,393,694.5,0.3488196885986941,0.4114583333333333,384,act,E0995474
CORA701302,MYCS203523,394,398,681.5,0.34057971014492755,0.40310077519379844,387,act,E0995474
CORA701302,MYCBO03401,394,393,742.5,0.37218045112781956,0.4386422976501306,383,act,E0995474
CORA701302,MYCBT01697,394,393,742.5,0.37218045112781956,0.4386422976501306,383,act,E0995474
CORA701302,MYCCP01689,394,393,742.5,0.3722737528202557,0.4386422976501306,383,act,E0995474
CORA701302,MYCTF01666,394,393,742.5,0.37218045112781956,0.4386422976501306,383,act,E0995474
CORA701302,RHOE403256,394,394,810.0,0.4077523282154543,0.4909090909090909,385,act,E0995474
CORA701302,RHOH102346,394,394,813.5,0.40910233844606486,0.47668393782383417,386,act,E0995474
CORA701302,NAKMY03808,394,390,661.5,0.33646998982706,0.38441558441558443,385,act,E0995474
CORA701302,ACTMD05277,394,394,607.0,0.3072639838015692,0.37402597402597404,385,act,E0995474
CORA701302,AMYMS06945,394,403,663.5,0.33001740860482465,0.3943298969072165,388,act,E0995474
CORA701302,AMYMU05920,394,403,663.5,0.33001740860482465,0.3943298969072165,388,act,E0995474
CORA701302,LENAE06798,394,394,651.0,0.32945344129554655,0.40583554376657827,377,act,E0995474
CORA701302,SACEN05087,394,394,674.5,0.3405705629891442,0.3953488372093023,387,act,E0995474
CORA701302,CATAD05323,394,398,579.0,0.2887060583395662,0.3815789473684211,380,act,E0995474
CORA701302,NOCDD02981,394,404,546.5,0.27067855373947497,0.35142118863049093,387,act,E0995474
CORD301166,CORDJ01074,401,401,2016.0,1.0,1.0,401,act,E0995474
CORD301166,CORDK01071,401,397,1973.5,0.9840438793318375,0.9924433249370277,397,act,E0995474
CORD301166,CORDL01084,401,401,2006.0,0.9950396825396826,0.9925187032418953,401,act,E0995474
CORD301166,CORDV01045,401,397,1973.5,0.9840438793318375,0.9924433249370277,397,act,E0995474
CORD301166,CORPF00969,401,397,1531.5,0.7619402985074627,0.7279596977329975,397,act,E0995474
CORD301166,CORU701087,401,396,973.0,0.48480318883906326,0.49872773536895676,393,act,E0995474
CORD301166,HOYSD01517,401,398,810.0,0.405811623246493,0.46035805626598464,391,act,E0995474
CORD301166,MYCA102884,401,393,800.0,0.3992015968063872,0.4475703324808184,391,act,E0995474
CORD301166,MYCCU01653,401,394,780.0,0.3913697942799799,0.4351145038167939,393,act,E0995474
CORD301166,MYCKA04796,401,393,765.0,0.3825956489122281,0.4336734693877551,392,act,E0995474
CORD301166,MYCLB01347,401,393,794.5,0.3971507123219195,0.4413265306122449,392,act,E0995474
CORD301166,MYCSH03565,401,393,803.0,0.40039890301670406,0.44387755102040816,392,act,E0995474
CORD301166,MYCSD01842,401,393,720.5,0.3610623903783513,0.4097938144329897,388,act,E0995474
CORD301166,MYCS203523,401,398,754.0,0.37596609324358016,0.4362244897959184,392,act,E0995474
CORD301166,MYCBO03401,401,393,785.5,0.39284821205301323,0.4336734693877551,392,act,E0995474
CORD301166,MYCBT01697,401,393,785.5,0.39284821205301323,0.4336734693877551,392,act,E0995474
CORD301166,MYCCP01689,401,393,789.5,0.39494747373686845,0.4362244897959184,392,act,E0995474
CORD301166,MYCTF01666,401,393,785.5,0.39284821205301323,0.4336734693877551,392,act,E0995474
CORD301166,RHOE403256,401,394,823.5,0.4136112506278252,0.46683673469387754,392,act,E0995474
CORD301166,RHOH102346,401,394,843.5,0.4232313095835424,0.4781491002570694,389,act,E0995474
CORD301166,NAKMY03808,401,390,670.5,0.3402689672671911,0.38402061855670105,388,act,E0995474
CORD301166,ACTMD05277,401,394,694.0,0.3505050505050505,0.4155844155844156,385,act,E0995474
CORD301166,AMYMS06945,401,403,768.0,0.38114143920595533,0.4467005076142132,394,act,E0995474
CORD301166,AMYMU05920,401,403,768.0,0.38114143920595533,0.4467005076142132,394,act,E0995474
CORD301166,LENAE06798,401,394,741.5,0.3744004039383994,0.4378238341968912,386,act,E0995474
CORD301166,SACEN05087,401,394,724.0,0.36473551637279594,0.4122137404580153,393,act,E0995474
CORD301166,CATAD05323,401,398,609.0,0.3029850746268657,0.3836317135549872,391,act,E0995474
CORD301166,NOCDD02981,401,404,615.0,0.30392883617494443,0.37055837563451777,394,act,E0995474
CORDJ01074,CORDK01071,401,397,1973.5,0.9840438793318375,0.9924433249370277,397,act,E0995474
CORDJ01074,CORDL01084,401,401,2006.0,0.9950396825396826,0.9925187032418953,401,act,E0995474
CORDJ01074,CORDV01045,401,397,1973.5,0.9840438793318375,0.9924433249370277,397,act,E0995474
CORDJ01074,CORPF00969,401,397,1531.5,0.7619402985074627,0.7279596977329975,397,act,E0995474
CORDJ01074,CORU701087,401,396,973.0,0.48480318883906326,0.49872773536895676,393,act,E0995474
CORDJ01074,HOYSD01517,401,398,810.0,0.405811623246493,0.46035805626598464,391,act,E0995474
CORDJ01074,MYCA102884,401,393,800.0,0.3992015968063872,0.4475703324808184,391,act,E0995474
CORDJ01074,MYCCU01653,401,394,780.0,0.3913697942799799,0.4351145038167939,393,act,E0995474
CORDJ01074,MYCKA04796,401,393,765.0,0.3825956489122281,0.4336734693877551,392,act,E0995474
CORDJ01074,MYCLB01347,401,393,794.5,0.3971507123219195,0.4413265306122449,392,act,E0995474
CORDJ01074,MYCSH03565,401,393,803.0,0.40039890301670406,0.44387755102040816,392,act,E0995474
CORDJ01074,MYCSD01842,401,393,720.5,0.3610623903783513,0.4097938144329897,388,act,E0995474
CORDJ01074,MYCS203523,401,398,754.0,0.37596609324358016,0.4362244897959184,392,act,E0995474
CORDJ01074,MYCBO03401,401,393,785.5,0.39284821205301323,0.4336734693877551,392,act,E0995474
CORDJ01074,MYCBT01697,401,393,785.5,0.39284821205301323,0.4336734693877551,392,act,E0995474
CORDJ01074,MYCCP01689,401,393,789.5,0.39494747373686845,0.4362244897959184,392,act,E0995474
CORDJ01074,MYCTF01666,401,393,785.5,0.39284821205301323,0.4336734693877551,392,act,E0995474
